email_body,label
"Subject: PayPal Verification

Unusual login detected. Secure your account here: http://delivery-update.net/1003.",1
"Subject: Package Delivery Failed

Your package could not be delivered. Confirm your address here: http://bank-security-alert.com/4095.",1
"Subject: Order Confirmation

Hi Team, Our weekly meeting is tomorrow at 10 AM. Please bring your updates.",0
"Subject: Monthly Report

Please submit your weekly status report by Friday evening.",0
"Subject: Leave Approved

Hi Team, Our weekly meeting is tomorrow at 10 AM. Please bring your updates.",0
"Subject: Leave Approved

Your Amazon order has been shipped and will arrive tomorrow.",0
"Subject: Invoice Overdue

Congratulations! You won a reward. Claim it today: http://verify-account-now.com/8129.",1
"Subject: Holiday Notice

Please submit your weekly status report by Friday evening.",0
"Subject: Team Lunch

Please find the attached invoice for this month's services.",0
"Subject: Project Update

Your Amazon order has been shipped and will arrive tomorrow.",0
"Subject: Meeting Reminder

Please find the attached invoice for this month's services.",0
"Subject: Invoice Attached

Please submit your weekly status report by Friday evening.",0
"Subject: Bank Account Locked

Your account will be suspended within 24 hours. Update your details: http://delivery-update.net/8336.",1
"Subject: Password Expiration

Reset your password now to avoid losing access: http://delivery-update.net/1133.",1
"Subject: Security Alert

Your payment failed. Update your billing details: http://verify-account-now.com/2426.",1
"Subject: Password Expiration

Claim your tax refund by completing verification: http://claim-prize-now.com/6038.",1
"Subject: Urgent Account Verification

Unusual login detected. Secure your account here: http://claim-prize-now.com/2948.",1
"Subject: Weekly Status

Your Amazon order has been shipped and will arrive tomorrow.",0
"Subject: Microsoft Security

Reset your password now to avoid losing access: http://office365-security.com/2104.",1
"Subject: Urgent Account Verification

Your payment failed. Update your billing details: http://delivery-update.net/7544.",1
"Subject: Microsoft Security

Reset your password now to avoid losing access: http://account-confirm.org/3585.",1
"Subject: Password Expiration

Congratulations! You won a reward. Claim it today: http://bank-security-alert.com/7289.",1
"Subject: Tax Refund

Your package could not be delivered. Confirm your address here: http://verify-account-now.com/2193.",1
"Subject: Training Session

The presentation slides have been uploaded to the shared drive.",0
"Subject: Bank Account Locked

Dear Customer, We detected suspicious activity on your account. Verify immediately at http://delivery-update.net/4643.",1
"Subject: Lottery Winner

Claim your tax refund by completing verification: http://office365-security.com/5789.",1
"Subject: Invoice Overdue

Claim your tax refund by completing verification: http://bank-security-alert.com/9935.",1
"Subject: Lottery Winner

Claim your tax refund by completing verification: http://claim-prize-now.com/5054.",1
"Subject: Weekly Status

Your Amazon order has been shipped and will arrive tomorrow.",0
"Subject: Monthly Report

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Weekly Status

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Invoice Attached

Hi Team, Our weekly meeting is tomorrow at 10 AM. Please bring your updates.",0
"Subject: Project Update

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Holiday Notice

The presentation slides have been uploaded to the shared drive.",0
"Subject: Order Confirmation

Please find the attached invoice for this month's services.",0
"Subject: Tax Refund

Congratulations! You won a reward. Claim it today: http://secure-login-update.com/4017.",1
"Subject: Meeting Reminder

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Order Confirmation

Thank you for attending today's meeting. Minutes are attached.",0
"Subject: Bank Account Locked

Your account will be suspended within 24 hours. Update your details: http://paypal-check.com/9768.",1
"Subject: Package Delivery Failed

Your package could not be delivered. Confirm your address here: http://verify-account-now.com/3195.",1
"Subject: Order Confirmation

Please submit your weekly status report by Friday evening.",0
"Subject: Urgent Account Verification

Dear Customer, We detected suspicious activity on your account. Verify immediately at http://account-confirm.org/6939.",1
"Subject: Invoice Overdue

Unusual login detected. Secure your account here: http://account-confirm.org/3466.",1
"Subject: Package Delivery Failed

Your package could not be delivered. Confirm your address here: http://office365-security.com/7314.",1
"Subject: Weekly Status

Please find the attached invoice for this month's services.",0
"Subject: PayPal Verification

Your payment failed. Update your billing details: http://secure-login-update.com/3499.",1
"Subject: Bank Account Locked

Unusual login detected. Secure your account here: http://paypal-check.com/7797.",1
"Subject: Holiday Notice

Please submit your weekly status report by Friday evening.",0
"Subject: Urgent Account Verification

Your account will be suspended within 24 hours. Update your details: http://verify-account-now.com/8530.",1
"Subject: Security Alert

Your package could not be delivered. Confirm your address here: http://verify-account-now.com/2694.",1
"Subject: Leave Approved

Please submit your weekly status report by Friday evening.",0
"Subject: Urgent Account Verification

Your package could not be delivered. Confirm your address here: http://claim-prize-now.com/5206.",1
"Subject: Order Confirmation

Please submit your weekly status report by Friday evening.",0
"Subject: Microsoft Security

Unusual login detected. Secure your account here: http://verify-account-now.com/9535.",1
"Subject: Urgent Account Verification

Your account will be suspended within 24 hours. Update your details: http://secure-login-update.com/6960.",1
"Subject: Bank Account Locked

Congratulations! You won a reward. Claim it today: http://paypal-check.com/7730.",1
"Subject: Lottery Winner

Congratulations! You won a reward. Claim it today: http://office365-security.com/3137.",1
"Subject: Lottery Winner

Your package could not be delivered. Confirm your address here: http://paypal-check.com/3735.",1
"Subject: Lottery Winner

Reset your password now to avoid losing access: http://office365-security.com/7787.",1
"Subject: Microsoft Security

Your payment failed. Update your billing details: http://office365-security.com/3550.",1
"Subject: Invoice Overdue

Claim your tax refund by completing verification: http://claim-prize-now.com/9789.",1
"Subject: Security Alert

Your account will be suspended within 24 hours. Update your details: http://account-confirm.org/9157.",1
"Subject: Leave Approved

Lunch is scheduled for 1 PM today in the cafeteria.",0
"Subject: Holiday Notice

Hi Team, Our weekly meeting is tomorrow at 10 AM. Please bring your updates.",0
"Subject: PayPal Verification

Your payment failed. Update your billing details: http://verify-account-now.com/8800.",1
"Subject: Tax Refund

Unusual login detected. Secure your account here: http://paypal-check.com/4626.",1
"Subject: Invoice Overdue

Congratulations! You won a reward. Claim it today: http://secure-login-update.com/7386.",1
"Subject: Weekly Status

Hi Team, Our weekly meeting is tomorrow at 10 AM. Please bring your updates.",0
"Subject: Lottery Winner

Unusual login detected. Secure your account here: http://claim-prize-now.com/9945.",1
"Subject: Package Delivery Failed

Congratulations! You won a reward. Claim it today: http://secure-login-update.com/6624.",1
"Subject: Microsoft Security

Reset your password now to avoid losing access: http://office365-security.com/2058.",1
"Subject: Leave Approved

Lunch is scheduled for 1 PM today in the cafeteria.",0
"Subject: Project Update

Thank you for attending today's meeting. Minutes are attached.",0
"Subject: Urgent Account Verification

Your payment failed. Update your billing details: http://paypal-check.com/7854.",1
"Subject: Monthly Report

The presentation slides have been uploaded to the shared drive.",0
"Subject: Meeting Reminder

The presentation slides have been uploaded to the shared drive.",0
"Subject: Team Lunch

Hi Team, Our weekly meeting is tomorrow at 10 AM. Please bring your updates.",0
"Subject: Leave Approved

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Urgent Account Verification

Claim your tax refund by completing verification: http://paypal-check.com/9748.",1
"Subject: Password Expiration

Reset your password now to avoid losing access: http://paypal-check.com/9367.",1
"Subject: Weekly Status

Lunch is scheduled for 1 PM today in the cafeteria.",0
"Subject: Invoice Overdue

Your package could not be delivered. Confirm your address here: http://office365-security.com/5832.",1
